price,bedrooms,bathrooms,sqft_living,floors,waterfront,condition,scaled_size,loc_budget,loc_mid-range,loc_premium
530000.0,3.0,1.75,1660.0,1.0,0,3,0.34731905184434025,1,0,0
525000.0,4.0,2.0,1540.0,1.0,0,4,0.3168969451134491,0,0,1
250000.0,2.0,1.5,1160.0,2.0,0,3,0.2205602737989606,0,0,1
681000.0,3.0,1.0,1700.0,1.5,0,3,0.3574597540879706,0,0,1
625000.0,3.0,1.75,1580.0,1.0,0,3,0.3270376473570795,1,0,0
448500.0,3.0,2.5,2080.0,2.0,0,3,0.4537964254024591,1,0,0
260000.0,3.0,2.0,1030.0,1.0,0,3,0.18760299150716186,0,0,1
538000.0,3.0,1.75,1770.0,1.0,0,4,0.3752059830143238,0,1,0
385500.0,3.0,2.0,1540.0,1.0,0,3,0.3168969451134491,0,0,1
428400.0,4.0,2.5,2650.0,2.0,0,3,0.598301432374192,0,0,1
346290.0,4.0,2.75,2690.0,2.0,0,3,0.6084421346178224,0,0,1
587000.0,4.0,2.75,2210.0,2.0,0,3,0.48675370769425785,0,0,1
355000.0,4.0,2.5,2390.0,2.0,0,3,0.5323868677905945,1,0,0
650000.0,5.0,2.75,2580.0,1.0,0,4,0.5805552034478388,0,1,0
340000.0,4.0,2.5,2160.0,2.0,0,3,0.4740778298897199,0,0,1
565000.0,4.0,2.5,2230.0,1.0,0,4,0.49182405881607305,0,1,0
630000.0,4.0,2.0,2000.0,1.5,0,5,0.43351502091519845,0,1,0
227000.0,3.0,1.0,1280.0,1.0,0,5,0.2509823805298517,0,1,0
600000.0,4.0,2.75,2810.0,1.0,0,4,0.6388642413487134,0,0,1
540400.0,4.0,1.75,1680.0,1.0,0,3,0.35238940296615545,1,0,0
569000.0,3.0,2.5,2150.0,2.0,0,3,0.47154265432881226,0,0,1
735000.0,3.0,2.5,2820.0,2.0,0,3,0.641399416909621,0,1,0
434000.0,3.0,2.25,1750.0,1.0,0,3,0.3701356318925086,0,1,0
578888.0,2.0,2.0,1060.0,1.0,0,2,0.19520851818988466,1,0,0
465425.0,4.0,2.75,2430.0,1.0,0,3,0.5425275700342249,0,0,1
280500.0,4.0,2.75,2660.0,1.5,0,3,0.6008366079350995,0,1,0
539950.0,2.0,2.0,1670.0,1.0,0,3,0.34985422740524785,1,0,0
406430.0,3.0,2.0,1380.0,1.0,0,4,0.27633413613892766,0,1,0
1129575.0,4.0,3.75,4160.0,2.0,0,3,0.9811129420712384,1,0,0
250000.0,3.0,2.5,1790.0,2.0,0,3,0.3802763341361389,1,0,0
266000.0,3.0,2.5,1940.0,1.0,0,3,0.41830396754975285,0,0,1
258000.0,3.0,2.0,1390.0,1.0,0,3,0.27886931169983525,0,1,0
472000.0,3.0,2.0,2200.0,1.0,0,3,0.4842185321333503,0,0,1
530000.0,3.0,2.25,1264.0,2.0,0,3,0.2469260996323996,0,1,0
302282.0,2.0,1.0,1095.0,1.5,0,3,0.20408163265306123,0,0,1
370000.0,2.0,1.0,850.0,1.0,0,3,0.1419698314108252,0,1,0
625000.0,4.0,2.0,1760.0,1.5,0,4,0.3726708074534162,0,0,1
142500.0,1.5,1.0,690.0,1.0,0,4,0.10140702243630373,1,0,0
334000.0,3.0,1.75,1400.0,1.0,0,3,0.28140448726074285,0,1,0
362000.0,5.0,3.0,1810.0,2.0,0,3,0.3853466852579541,0,1,0
181000.0,2.0,1.0,1310.0,1.0,0,3,0.25858790721257446,1,0,0
241500.0,3.0,1.0,1400.0,1.0,0,4,0.28140448726074285,0,0,1
245000.0,3.0,1.75,2350.0,1.0,0,4,0.5222461655469641,0,1,0
227500.0,3.0,1.0,1150.0,1.0,0,3,0.218025098238053,0,1,0
158550.0,5.0,1.5,1710.0,1.5,0,4,0.3599949296488782,0,0,1
450000.0,3.0,2.25,1660.0,1.0,0,5,0.34731905184434025,1,0,0
485000.0,3.0,1.75,1950.0,1.0,0,4,0.42083914311066045,0,0,1
353000.0,4.0,1.75,1780.0,1.0,0,3,0.3777411585752314,0,0,1
500000.0,4.0,3.0,2450.0,2.0,0,3,0.5475979211560401,0,0,1
360000.0,1.5,2.25,2060.0,1.5,0,3,0.4487260742806439,0,1,0
357500.0,3.0,1.5,1540.0,1.0,0,4,0.3168969451134491,1,0,0
272000.0,3.0,2.5,1650.0,2.0,0,3,0.34478387628343266,1,0,0
422000.0,3.0,1.0,1160.0,1.0,0,3,0.2205602737989606,0,0,1
365000.0,2.0,2.0,1440.0,1.0,0,3,0.2915451895043732,0,1,0
450000.0,3.0,1.75,2150.0,1.0,0,4,0.47154265432881226,0,0,1
275053.0,2.0,1.0,1060.0,1.0,0,3,0.19520851818988466,0,1,0
1129575.0,3.0,2.75,2620.0,1.0,0,4,0.5906959056914691,0,1,0
725000.0,3.0,1.75,1630.0,1.0,0,3,0.33971352516161746,0,1,0
235000.0,3.0,1.75,1840.0,1.0,0,4,0.3929522119406769,0,1,0
510000.0,2.0,1.0,820.0,1.0,0,3,0.13436430472810243,1,0,0
489950.0,2.0,1.0,820.0,1.0,0,3,0.13436430472810243,0,1,0
463000.0,3.0,2.5,2010.0,2.0,0,3,0.436050196476106,0,1,0
536000.0,4.0,2.25,1990.0,2.0,0,3,0.4309798453542908,0,0,1
375000.0,4.0,2.5,2990.0,2.0,0,3,0.6844974014450501,0,0,1
630000.0,4.0,2.5,2540.0,2.0,0,3,0.5704145012042084,1,0,0
362000.0,3.0,2.25,1640.0,1.0,0,4,0.34224870072252506,0,0,1
350000.0,4.0,2.75,2500.0,1.0,0,3,0.560273798960578,0,1,0
1129575.0,4.0,3.5,4020.0,2.0,0,3,0.9456204842185322,0,0,1
255000.0,3.0,2.0,1500.0,1.0,0,3,0.30675624286981873,1,0,0
269000.0,4.0,2.5,1594.0,1.0,0,5,0.3305868931423501,0,0,1
370000.0,4.0,3.0,2130.0,1.5,0,4,0.46647230320699706,0,0,1
270000.0,3.0,1.0,1130.0,1.0,0,3,0.2129547471162378,1,0,0
265000.0,3.0,2.0,1690.0,1.0,0,3,0.35492457852706305,1,0,0
487000.0,2.0,1.0,1440.0,1.0,0,3,0.2915451895043732,0,1,0
835000.0,4.0,3.25,3270.0,2.0,0,3,0.7554823171504628,0,0,1
850000.0,4.0,3.25,4234.5,1.0,0,3,1.0,0,1,0
575000.0,4.0,2.75,1610.0,1.0,0,5,0.33464317403980226,0,0,1
335000.0,3.0,1.0,950.0,1.0,0,3,0.16732158701990113,0,0,1
318000.0,3.0,1.0,1010.0,1.0,0,5,0.18253264038534672,0,1,0
510000.0,3.0,2.0,1420.0,1.0,0,3,0.286474838382558,0,0,1
242500.0,3.0,1.5,1200.0,1.0,0,4,0.230700976042591,0,0,1
750000.0,5.0,2.25,2020.0,1.0,0,4,0.43858537203701364,0,0,1
439900.0,5.0,3.5,3390.0,2.0,0,3,0.7859044238813538,1,0,0
710000.0,2.0,1.0,1700.0,1.5,0,3,0.3574597540879706,0,1,0
1129575.0,5.0,3.25,3410.0,2.0,0,3,0.790974775003169,1,0,0
435000.0,3.0,1.75,2030.0,1.0,0,3,0.4411205475979212,0,1,0
874000.0,4.0,2.75,2860.0,1.0,0,5,0.6515401191532514,0,1,0
385000.0,4.0,1.75,1690.0,1.0,0,4,0.35492457852706305,0,0,1
110000.0,2.0,1.0,760.0,1.0,0,3,0.11915325136265686,0,1,0
477000.0,3.0,1.75,1780.0,1.0,0,3,0.3777411585752314,1,0,0
500000.0,3.0,2.0,1550.0,1.5,0,5,0.3194321206743567,1,0,0
885000.0,4.0,2.5,4090.0,2.0,0,3,0.9633667131448854,1,0,0
235000.0,2.0,1.0,880.0,1.0,0,5,0.149575358093548,0,1,0
210000.0,3.0,2.75,1320.0,1.0,0,3,0.26112308277348206,1,0,0
320000.0,2.0,1.0,950.0,1.0,0,3,0.16732158701990113,0,1,0
406000.0,3.0,1.75,1390.0,1.0,0,3,0.27886931169983525,1,0,0
350000.0,3.0,1.75,1900.0,1.0,0,4,0.40816326530612246,1,0,0
350000.0,2.0,0.75,1392.0,1.5,0,4,0.27937634681201673,0,1,0
720000.0,4.0,2.5,3340.0,2.0,0,3,0.7732285460768159,1,0,0
604700.0,4.0,2.75,2750.0,1.0,0,3,0.6236531879832679,0,0,1
343000.0,3.0,1.0,1400.0,1.5,0,5,0.28140448726074285,0,1,0
558000.0,3.0,2.25,2220.0,1.0,0,3,0.4892888832551655,0,1,0
364000.0,4.0,1.0,1210.0,1.5,0,3,0.23323615160349853,0,1,0
420000.0,3.0,1.75,2390.0,1.0,0,3,0.5323868677905945,0,0,1
450000.0,5.0,2.0,1870.0,1.5,0,3,0.4005577386233997,0,1,0
392000.0,2.0,1.5,940.0,1.0,0,4,0.16478641145899356,1,0,0
100000.0,4.0,1.0,1120.0,1.0,0,3,0.2104195715553302,1,0,0
480000.0,3.0,2.5,1250.0,3.0,0,3,0.24337685384712893,1,0,0
212000.0,3.0,1.5,1060.0,1.0,0,4,0.19520851818988466,0,1,0
560000.0,5.0,2.5,2410.0,1.0,0,5,0.5374572189124097,1,0,0
359950.0,5.0,2.75,2844.0,2.0,0,3,0.6474838382557992,0,1,0
535000.0,4.0,2.5,2200.0,1.0,0,5,0.4842185321333503,1,0,0
980000.0,5.0,4.0,3460.0,2.0,0,3,0.803650652807707,0,0,1
720000.0,2.0,1.0,1580.0,2.0,0,3,0.3270376473570795,0,0,1
619950.0,2.0,1.0,1520.0,1.0,0,3,0.3118265939916339,0,0,1
489000.0,3.0,2.5,2260.0,2.0,0,3,0.4994295854987958,0,0,1
415000.0,4.0,2.0,1800.0,1.0,0,4,0.3828115096970465,0,1,0
672500.0,4.0,2.5,2650.0,2.0,0,3,0.598301432374192,1,0,0
352500.0,3.0,1.0,1000.0,1.0,0,3,0.17999746482443912,0,0,1
258750.0,4.0,2.0,2300.0,1.0,0,4,0.5095702877424262,0,1,0
350000.0,3.0,1.0,1080.0,1.0,0,4,0.20027886931169986,0,0,1
152000.0,3.0,1.0,902.0,1.0,0,3,0.1551527443275447,0,0,1
378500.0,2.0,1.0,730.0,1.0,0,3,0.1115477246799341,0,1,0
1017000.0,4.0,1.75,2600.0,1.5,0,4,0.585625554569654,0,1,0
419000.0,3.0,1.5,1570.0,1.0,0,4,0.3245024717961719,1,0,0
895000.0,5.0,3.0,2876.0,1.0,0,4,0.6555964000507035,1,0,0
668500.0,4.0,2.25,2290.0,1.0,0,4,0.5070351121815186,0,0,1
487000.0,2.0,2.5,1470.0,2.0,0,3,0.299150716187096,0,0,1
538000.0,3.0,3.5,2620.0,2.0,0,3,0.5906959056914691,1,0,0
898000.0,5.0,1.5,2680.0,1.0,0,4,0.6059069590569147,1,0,0
315000.0,4.0,2.0,2020.0,1.0,0,3,0.43858537203701364,0,1,0
800000.0,3.0,2.5,2100.0,2.0,0,3,0.4588667765242743,1,0,0
516130.0,3.0,1.75,1510.0,1.0,0,4,0.30929141843072633,1,0,0
1129575.0,3.0,2.5,2850.0,1.5,1,3,0.6490049435923438,0,0,1
1129575.0,4.0,2.5,4234.5,2.0,0,3,1.0,1,0,0
355425.0,4.0,2.5,3238.0,1.0,0,4,0.7473697553555584,0,0,1
1129575.0,3.0,2.5,2740.0,2.0,0,3,0.6211180124223603,1,0,0
689000.0,4.0,2.5,2020.0,2.0,0,4,0.43858537203701364,0,1,0
500000.0,3.0,3.25,1520.0,3.0,0,3,0.3118265939916339,1,0,0
430000.0,5.0,2.5,3860.0,1.0,0,4,0.9050576752440107,1,0,0
299500.0,4.0,2.25,1600.0,1.0,0,4,0.33210799847889466,1,0,0
349950.0,4.0,2.5,2090.0,2.0,0,3,0.4563316009633668,0,0,1
1129575.0,5.0,3.25,4020.0,2.0,0,3,0.9456204842185322,0,1,0
998000.0,4.0,2.25,2910.0,2.0,0,3,0.6642159969577893,1,0,0
329000.0,3.0,1.0,900.0,1.0,0,4,0.15464570921536316,0,0,1
575000.0,3.0,1.75,1720.0,2.0,0,3,0.3625301052097858,0,1,0
529900.0,5.0,2.25,3030.0,2.0,0,4,0.6946381036886805,0,0,1
1129575.0,4.0,2.5,3030.0,1.0,0,3,0.6946381036886805,0,0,1
725000.0,4.0,1.75,2190.0,1.0,0,4,0.48168335657244266,0,1,0
286000.0,3.0,2.5,1680.0,2.0,0,3,0.35238940296615545,1,0,0
335000.0,3.0,2.0,1210.0,1.0,0,4,0.23323615160349853,0,0,1
395300.0,3.0,1.5,1120.0,1.0,0,3,0.2104195715553302,0,0,1
510000.0,4.0,2.75,3180.0,2.0,0,3,0.7326657371022944,1,0,0
203000.0,3.0,1.0,920.0,1.0,0,4,0.15971606033717836,1,0,0
248000.0,2.0,1.0,700.0,1.0,0,3,0.10394219799721133,0,1,0
265000.0,3.0,2.25,2540.0,2.0,0,3,0.5704145012042084,0,1,0
1000000.0,4.0,1.5,2100.0,1.5,0,4,0.4588667765242743,0,1,0
1000000.0,3.0,1.0,1540.0,1.5,0,3,0.3168969451134491,1,0,0
241400.0,3.0,2.0,1420.0,1.0,0,4,0.286474838382558,0,0,1
309950.0,4.0,1.75,1450.0,1.0,0,4,0.2940803650652808,0,0,1
294010.0,3.0,1.75,1550.0,1.0,0,3,0.3194321206743567,0,1,0
345000.0,3.0,2.25,1920.0,2.0,0,4,0.41323361642793766,1,0,0
625000.0,3.0,2.25,1920.0,2.0,0,4,0.41323361642793766,0,0,1
660000.0,4.0,2.5,2510.0,2.0,0,3,0.5628089745214857,0,1,0
559000.0,2.0,2.0,1660.0,1.0,0,3,0.34731905184434025,0,0,1
866000.0,4.0,3.25,3990.0,2.0,0,3,0.9380149575358093,0,0,1
770000.0,3.0,2.0,2350.0,1.5,0,4,0.5222461655469641,1,0,0
259950.0,3.0,1.5,1350.0,1.0,0,4,0.26872860945620486,1,0,0
352000.0,5.0,2.75,2980.0,1.0,0,3,0.6819622258841426,0,0,1
1129575.0,5.0,4.75,4234.5,2.0,0,3,1.0,0,1,0
395000.0,3.0,2.0,1590.0,1.0,0,3,0.3295728229179871,1,0,0
276500.0,4.0,1.75,1400.0,1.5,0,4,0.28140448726074285,0,0,1
530000.0,3.0,2.25,1880.0,1.5,0,3,0.4030929141843073,1,0,0
798000.0,4.0,3.25,3500.0,2.0,0,3,0.8137913550513374,1,0,0
380000.0,2.0,2.0,1370.0,1.0,0,3,0.27379896057802006,1,0,0
350000.0,4.0,2.5,2810.0,2.0,0,3,0.6388642413487134,0,0,1
325000.0,3.0,2.5,2220.0,2.0,0,4,0.4892888832551655,0,1,0
336000.0,3.0,2.5,2110.0,2.0,0,4,0.461401952085182,0,1,0
286900.0,3.0,2.25,1720.0,1.0,0,4,0.3625301052097858,0,1,0
472000.0,5.0,2.25,1780.0,1.0,0,4,0.3777411585752314,1,0,0
263000.0,3.0,1.75,1410.0,2.0,0,3,0.2839396628216504,0,0,1
565000.0,3.0,3.0,2110.0,1.0,0,4,0.461401952085182,1,0,0
765000.0,3.0,2.5,2700.0,2.0,0,3,0.6109773101787299,0,1,0
1129575.0,3.0,2.25,2610.0,1.0,1,4,0.5881607301305616,0,1,0
405000.0,3.0,2.0,1660.0,1.0,0,3,0.34731905184434025,0,0,1
1098000.0,4.0,3.5,4234.5,2.0,0,3,1.0,1,0,0
555000.0,3.0,3.0,3760.0,1.0,0,4,0.8797059196349348,0,1,0
305000.0,3.0,2.5,1610.0,2.0,0,3,0.33464317403980226,0,0,1
289950.0,3.0,2.25,1740.0,1.0,0,3,0.367600456331601,1,0,0
487500.0,5.0,3.5,3530.0,2.0,0,3,0.8213968817340601,1,0,0
96500.0,3.0,1.0,840.0,1.0,0,3,0.13943465584991763,0,1,0
185000.0,3.0,1.0,840.0,1.0,0,3,0.13943465584991763,0,1,0
150550.0,4.0,1.0,1470.0,1.5,0,3,0.299150716187096,1,0,0
339000.0,4.0,2.0,2470.0,1.5,0,3,0.5526682722778553,1,0,0
675000.0,4.0,1.75,2220.0,1.0,0,3,0.4892888832551655,0,1,0
615000.0,3.0,1.75,1720.0,1.0,0,4,0.3625301052097858,1,0,0
837500.0,4.0,2.5,2700.0,2.0,0,4,0.6109773101787299,0,1,0
250000.0,2.0,1.0,950.0,1.0,0,3,0.16732158701990113,1,0,0
583000.0,3.0,2.5,1790.0,2.0,0,3,0.3802763341361389,0,1,0
499000.0,3.0,2.5,1610.0,3.0,0,3,0.33464317403980226,0,0,1
550000.0,3.0,2.5,2290.0,2.0,0,3,0.5070351121815186,0,1,0
400000.0,4.0,2.5,2170.0,1.0,0,4,0.47661300545062746,0,1,0
990400.0,3.0,2.5,2100.0,2.0,0,3,0.4588667765242743,0,0,1
600000.0,3.0,2.5,2320.0,1.5,0,3,0.5146406388642414,1,0,0
325000.0,2.0,1.0,1120.0,1.0,0,4,0.2104195715553302,0,0,1
265000.0,3.0,2.5,1530.0,2.0,0,4,0.3143617695525415,0,1,0
1129575.0,3.0,2.5,3490.0,1.0,0,5,0.8112561794904297,1,0,0
347500.0,3.0,1.5,1180.0,1.0,0,3,0.2256306249207758,0,0,1
629000.0,5.0,2.0,2050.0,1.5,0,3,0.4461908987197364,1,0,0
1087500.0,2.0,2.0,2360.0,1.5,0,3,0.5247813411078718,1,0,0
397500.0,4.0,2.5,2570.0,2.0,0,3,0.5780200278869312,0,0,1
404500.0,2.0,1.0,1270.0,1.5,0,3,0.24844720496894412,1,0,0
225000.0,3.0,1.5,1250.0,1.0,0,3,0.24337685384712893,0,0,1
267000.0,3.0,2.25,2510.0,1.0,0,3,0.5628089745214857,0,1,0
800000.0,4.0,3.75,2690.0,2.0,0,4,0.6084421346178224,1,0,0
339000.0,4.0,2.5,2900.0,2.0,0,3,0.6616808213968818,0,1,0
1129575.0,4.0,2.5,3830.0,1.0,1,3,0.897452148561288,0,1,0
525000.0,5.0,1.0,1280.0,1.5,0,3,0.2509823805298517,1,0,0
1129575.0,5.0,3.5,4234.5,2.0,0,3,1.0,0,0,1
565000.0,1.5,1.0,1370.0,1.5,0,4,0.27379896057802006,1,0,0
387000.0,2.0,2.25,1230.0,2.0,0,3,0.23830650272531373,0,1,0
720000.0,4.0,2.5,2440.0,2.0,0,3,0.5450627455951325,0,1,0
1129575.0,4.0,3.5,4234.5,2.0,0,3,1.0,0,0,1
235000.0,2.0,1.0,910.0,1.0,0,3,0.15718088477627076,1,0,0
365000.0,2.0,1.0,910.0,1.0,0,3,0.15718088477627076,0,1,0
368250.0,3.0,2.5,2150.0,2.0,0,3,0.47154265432881226,0,1,0
580000.0,3.0,2.5,2150.0,2.0,0,3,0.47154265432881226,0,1,0
1100000.0,4.0,3.25,3190.0,2.0,1,3,0.735200912663202,0,0,1
215000.0,4.0,2.5,2130.0,2.0,0,3,0.46647230320699706,0,1,0
648000.0,4.0,2.5,2740.0,2.0,0,3,0.6211180124223603,0,1,0
705000.0,4.0,3.0,3150.0,2.0,0,3,0.7250602104195716,1,0,0
465000.0,3.0,2.25,1450.0,2.0,0,3,0.2940803650652808,1,0,0
650000.0,5.0,2.0,2400.0,1.5,0,3,0.5349220433515022,0,1,0
335000.0,4.0,2.25,2280.0,1.0,0,4,0.504499936620611,0,1,0
640000.0,4.0,2.0,2310.0,1.5,0,4,0.5121054633033338,1,0,0
638250.0,4.0,2.5,2460.0,2.0,0,3,0.5501330967169477,0,0,1
1129575.0,4.0,3.5,4200.0,2.0,0,3,0.9912536443148688,0,0,1
375000.0,4.0,2.0,1620.0,2.0,0,3,0.33717834960070986,0,0,1
842000.0,4.0,1.75,2170.0,1.0,0,3,0.47661300545062746,0,0,1
499950.0,3.0,2.25,2880.0,1.0,0,3,0.6566104702750666,0,0,1
810000.0,4.0,2.5,3280.0,2.0,0,3,0.7580174927113703,0,0,1
310000.0,5.0,2.0,2900.0,2.0,0,4,0.6616808213968818,0,0,1
730000.0,3.0,2.5,2160.0,1.0,0,3,0.4740778298897199,0,0,1
637800.0,4.0,1.75,2250.0,1.5,0,4,0.49689440993788825,1,0,0
225000.0,3.0,1.0,1340.0,1.5,0,4,0.26619343389529726,0,0,1
417500.0,4.0,1.0,1390.0,1.5,0,4,0.27886931169983525,0,0,1
265000.0,4.0,2.0,1600.0,1.0,0,4,0.33210799847889466,0,0,1
550000.0,4.0,2.5,2050.0,2.0,0,3,0.4461908987197364,0,1,0
625700.0,3.0,2.0,2570.0,1.0,0,5,0.5780200278869312,1,0,0
595000.0,3.0,2.5,2660.0,2.0,0,3,0.6008366079350995,1,0,0
270000.0,3.0,1.5,1540.0,1.0,0,4,0.3168969451134491,1,0,0
739375.0,5.0,3.0,2640.0,2.0,0,4,0.5957662568132843,0,0,1
357562.0,2.0,1.75,1210.0,2.0,0,3,0.23323615160349853,0,0,1
1010000.0,4.0,2.5,3760.0,2.0,0,3,0.8797059196349348,0,1,0
455000.0,2.0,1.75,1350.0,1.0,0,3,0.26872860945620486,1,0,0
310000.0,5.0,2.25,2600.0,1.0,0,4,0.585625554569654,0,0,1
415000.0,3.0,2.75,3900.0,2.0,0,3,0.9151983774876411,1,0,0
452000.0,2.0,1.0,1340.0,1.0,0,3,0.26619343389529726,0,1,0
810000.0,3.0,2.0,1760.0,1.0,0,3,0.3726708074534162,0,1,0
730001.0,3.0,2.0,1840.0,1.0,0,5,0.3929522119406769,0,1,0
825000.0,3.0,2.25,2980.0,1.0,0,3,0.6819622258841426,1,0,0
665000.0,3.0,2.5,1730.0,2.0,0,3,0.3650652807706934,0,0,1
327500.0,4.0,1.75,1650.0,1.0,0,3,0.34478387628343266,0,0,1
699950.0,3.0,2.5,3370.0,2.0,0,4,0.7808340727595386,0,1,0
424000.0,3.0,2.5,2200.0,2.0,0,3,0.4842185321333503,0,0,1
657000.0,4.0,2.5,2180.0,1.5,0,4,0.4791481810115351,0,1,0
445000.0,3.0,1.75,1490.0,1.0,0,3,0.3042210673089112,1,0,0
450000.0,3.0,2.5,1530.0,2.0,0,3,0.3143617695525415,0,1,0
350000.0,3.0,1.0,1180.0,1.0,0,4,0.2256306249207758,1,0,0
460000.0,4.0,2.5,2080.0,2.0,0,3,0.4537964254024591,0,1,0
385000.0,4.0,2.5,3200.0,1.0,0,5,0.7377360882241095,0,0,1
272000.0,4.0,2.25,1880.0,2.0,0,3,0.4030929141843073,0,0,1
535000.0,3.0,2.5,2510.0,2.0,0,3,0.5628089745214857,0,1,0
216500.0,2.0,1.0,1060.0,1.0,0,3,0.19520851818988466,0,0,1
325000.0,3.0,2.5,2130.0,2.0,0,3,0.46647230320699706,0,0,1
420200.0,3.0,1.75,1320.0,1.0,0,3,0.26112308277348206,0,0,1
258000.0,3.0,1.75,1040.0,1.0,0,5,0.19013816706806946,1,0,0
450000.0,3.0,2.0,1150.0,1.5,0,3,0.218025098238053,0,0,1
720168.0,4.0,2.25,2120.0,2.0,0,4,0.4639371276460895,1,0,0
652000.0,3.0,2.0,2130.0,1.5,0,5,0.46647230320699706,0,1,0
569500.0,4.0,2.5,2340.0,2.0,0,3,0.5197109899860566,0,0,1
411000.0,4.0,1.75,2250.0,1.0,0,4,0.49689440993788825,0,0,1
524950.0,3.0,1.75,1890.0,1.0,0,3,0.40562808974521486,0,0,1
153000.0,2.0,1.0,1140.0,1.0,0,3,0.2154899226771454,0,1,0
775000.0,3.0,2.5,2780.0,2.0,0,3,0.6312587146659907,1,0,0
338500.0,4.0,2.5,2390.0,2.0,0,3,0.5323868677905945,1,0,0
570000.0,3.0,1.75,2390.0,1.0,0,3,0.5323868677905945,0,0,1
653000.0,3.0,2.0,2680.0,1.0,0,4,0.6059069590569147,0,1,0
435000.0,2.0,2.5,1560.0,2.0,0,3,0.3219672962352643,0,1,0
207000.0,2.0,1.0,1130.0,1.0,0,4,0.2129547471162378,0,1,0
540000.0,2.0,1.0,1120.0,1.0,0,4,0.2104195715553302,0,1,0
386000.0,4.0,2.25,2050.0,2.0,0,3,0.4461908987197364,0,1,0
265000.0,5.0,2.25,2600.0,1.5,0,4,0.585625554569654,1,0,0
250000.0,3.0,2.25,1050.0,2.0,0,3,0.19267334262897706,1,0,0
1129575.0,3.0,2.0,2600.0,2.0,0,3,0.585625554569654,1,0,0
455000.0,4.0,2.5,2811.0,2.0,0,3,0.6391177589048042,0,0,1
1129575.0,4.0,3.25,4060.0,2.0,0,3,0.9557611864621626,0,1,0
759000.0,3.0,2.0,2260.0,1.0,0,3,0.4994295854987958,0,0,1
970000.0,4.0,2.75,4234.5,2.0,0,3,1.0,0,1,0
280000.0,1.5,0.0,600.0,1.0,0,2,0.0785904423881354,1,0,0
690000.0,3.0,2.25,2430.0,1.0,0,4,0.5425275700342249,0,0,1
789900.0,3.0,2.5,3420.0,1.0,0,4,0.7935099505640766,1,0,0
447500.0,2.0,1.0,1180.0,1.5,0,3,0.2256306249207758,0,1,0
440000.0,4.0,2.25,2010.0,1.0,0,3,0.436050196476106,0,1,0
278000.0,3.0,2.0,1230.0,1.0,0,3,0.23830650272531373,0,1,0
980000.0,5.0,2.5,2750.0,1.5,0,3,0.6236531879832679,1,0,0
245000.0,3.0,2.75,1300.0,1.0,0,3,0.2560527316516669,0,1,0
287000.0,3.0,1.5,1150.0,1.0,0,3,0.218025098238053,1,0,0
435000.0,3.0,1.75,2220.0,1.0,0,3,0.4892888832551655,0,0,1
585000.0,3.0,2.5,2050.0,2.0,0,4,0.4461908987197364,0,1,0
616000.0,4.0,1.75,1700.0,1.0,0,3,0.3574597540879706,0,1,0
203000.0,3.0,1.75,1610.0,1.0,0,4,0.33464317403980226,0,1,0
860000.0,4.0,2.75,2720.0,2.0,0,3,0.6160476613005451,0,0,1
833000.0,4.0,2.5,2190.0,1.0,0,3,0.48168335657244266,0,1,0
565000.0,4.0,2.75,2730.0,2.0,0,3,0.6185828368614527,1,0,0
572500.0,3.0,2.5,2490.0,2.0,0,3,0.5577386233996705,1,0,0
254000.0,4.0,2.0,1510.0,1.0,0,3,0.30929141843072633,0,1,0
1129575.0,4.0,4.25,4234.5,3.0,0,5,1.0,0,1,0
900000.0,4.0,3.0,3810.0,2.0,0,3,0.8923817974394728,0,0,1
899000.0,3.0,2.5,1950.0,2.0,0,3,0.42083914311066045,0,0,1
560000.0,3.0,2.0,1300.0,1.0,0,5,0.2560527316516669,0,0,1
512500.0,3.0,1.75,1610.0,1.0,0,3,0.33464317403980226,0,1,0
775000.0,4.0,2.5,2040.0,1.5,0,5,0.44365572315882873,0,0,1
200000.0,2.0,1.0,700.0,1.0,0,5,0.10394219799721133,0,0,1
172000.0,3.0,1.0,970.0,1.0,0,4,0.17239193814171633,1,0,0
219900.0,3.0,1.0,910.0,1.0,0,2,0.15718088477627076,0,0,1
641200.0,3.0,1.0,1060.0,1.0,0,3,0.19520851818988466,1,0,0
473000.0,5.0,3.25,2180.0,2.0,0,4,0.4791481810115351,1,0,0
540000.0,3.0,1.75,2050.0,1.0,0,3,0.4461908987197364,0,0,1
295000.0,2.0,1.0,750.0,1.0,0,3,0.11661807580174927,1,0,0
370000.0,3.0,1.0,800.0,1.0,0,4,0.12929395360628723,0,1,0
1129575.0,4.0,2.25,3470.0,1.5,0,3,0.8061858283686146,0,1,0
275000.0,3.0,1.5,1390.0,1.0,0,3,0.27886931169983525,0,0,1
89000.0,3.0,1.0,900.0,1.0,0,4,0.15464570921536316,0,1,0
175000.0,2.0,1.75,1050.0,1.5,0,4,0.19267334262897706,1,0,0
490000.0,3.0,2.5,2410.0,1.0,0,4,0.5374572189124097,0,1,0
342400.0,3.0,2.25,1180.0,2.0,0,3,0.2256306249207758,0,0,1
345000.0,3.0,1.0,1140.0,2.0,0,4,0.2154899226771454,0,0,1
399000.0,2.0,1.0,700.0,1.0,0,3,0.10394219799721133,1,0,0
550000.0,4.0,2.5,2060.0,1.0,0,4,0.4487260742806439,0,0,1
652450.0,3.0,2.25,2230.0,1.0,0,5,0.49182405881607305,0,1,0
